,0
-72522.15758574693,0.9999777035167848
-72485.57642176926,1.0000223806299455
-72448.99525779158,0.9999775395654517
-72412.4140938139,1.0000225459064411
-72375.83292983622,0.9999773730115123
-72339.25176585854,1.0000227138191227
-72302.67060188086,0.9999772037890895
-72266.08943790318,1.0000228844347179
-72229.50827392552,0.9999770318306466
-72192.92710994784,1.0000230578216398
-72156.34594597016,0.999976857066938
-72119.76478199248,1.0000232340500477
-72083.1836180148,0.9999766794269422
-72046.60245403711,1.0000234131919066
-72010.02129005943,0.9999764988377957
-71973.44012608177,1.000023595321056
-71936.85896210409,0.9999763152247358
-71900.27779812641,1.00002378051327
-71863.69663414873,0.9999761285110295
-71827.11547017105,1.00002396884633
-71790.53430619337,0.9999759386179078
-71753.95314221569,1.0000241604000903
-71717.37197823802,0.9999757454644909
-71680.79081426034,1.0000243552565475
-71644.20965028266,0.9999755489677189
-71607.62848630498,1.0000245534999253
-71571.0473223273,0.9999753490422804
-71534.46615834962,1.0000247552167338
-71497.88499437194,0.9999751456005309
-71461.30383039427,1.0000249604958598
-71424.7226664166,0.9999749385524158
-71388.14150243891,1.000025169428638
-71351.56033846123,0.9999747278053956
-71314.97917448355,1.000025382108937
-71278.39801050587,0.9999745132643553
-71241.8168465282,1.0000255986332411
-71205.23568255053,0.9999742948315257
-71168.65451857285,1.0000258191007334
-71132.07335459517,0.9999740724063979
-71095.49219061749,1.0000260436133854
-71058.9110266398,0.9999738458856342
-71022.32986266213,1.0000262722760453
-70985.74869868446,0.9999736151629764
-70949.16753470678,1.0000265051965254
-70912.5863707291,0.9999733801291595
-70876.00520675142,1.000026742485701
-70839.42404277374,0.9999731406718145
-70802.84287879606,1.0000269842575966
-70766.26171481838,0.9999728966753793
-70729.68055084071,1.0000272306294846
-70693.09938686303,0.9999726480209976
-70656.51822288535,1.000027481721977
-70619.93705890767,0.9999723945864285
-70583.35589492999,1.0000277376591282
-70546.77473095231,0.999972136245947
-70510.19356697463,1.0000279985685274
-70473.61240299697,0.9999718728702498
-70437.03123901928,1.0000282645813994
-70400.4500750416,0.9999716043263525
-70363.86891106392,1.000028535832692
-70327.28774708624,0.9999713304775046
-70290.70658310856,1.0000288124611847
-70254.12541913088,0.9999710511830813
-70217.54425515322,1.0000290946095767
-70180.96309117554,0.9999707662985023
-70144.38192719786,1.000029382424575
-70107.80076322018,0.9999704756751336
-70071.2195992425,1.0000296760569927
-70034.63843526482,0.9999701791602
-69998.05727128714,1.0000299756618254
-69961.47610730947,0.9999698765967129
-69924.89494333179,1.0000302813983415
-69888.31377935411,0.9999695678233783
-69851.73261537643,1.0000305934301477
-69815.15145139875,0.9999692526745365
-69778.57028742107,1.0000309119252608
-69741.98912344339,0.9999689309800954
-69705.40795946572,1.0000312370561653
-69668.82679548804,0.999968602565484
-69632.24563151036,1.0000315689998547
-69595.66446753268,0.9999682672516047
-69559.083303555,1.000031907937877
-69522.50213957732,0.9999679248548148
-69485.92097559964,1.0000322540563378
-69449.33981162198,0.9999675751869155
-69412.7586476443,1.0000326075459074
-69376.17748366662,0.9999672180551633
-69339.59631968894,1.0000329686018044
-69303.01515571125,0.9999668532623048
-69266.43399173357,1.0000333374237331
-69229.85282775591,0.9999664806066452
-69193.27166377823,1.000033714215821
-69156.69049980055,0.9999660998821341
-69120.10933582287,1.0000340991864969
-69083.52817184519,0.9999657108785026
-69046.94700786751,1.0000344925483455
-69010.36584388983,0.9999653133814395
-68973.78467991215,1.000034894517907
-68937.20351593448,0.9999649071728113
-68900.6223519568,1.0000353053154258
-68864.04118797912,0.9999644920309517
-68827.46002400144,1.0000357251645373
-68790.87886002376,0.999964067731002
-68754.29769604608,1.0000361542918887
-68717.71653206841,0.9999636340453448
-68681.13536809073,1.0000365929266595
-68644.55420411305,0.9999631907441104
-68607.97304013537,1.0000370413000204
-68571.3918761577,0.9999627375957987
-68534.81071218001,1.0000374996444468
-68498.22954820233,0.9999622743680048
-68461.64838422465,1.0000379681929332
-68425.06722024699,0.9999618008282881
-68388.4860562693,1.0000384471780512
-68351.90489229163,0.9999613167451921
-68315.32372831395,1.0000389368308535
-68278.74256433627,0.9999608218894407
-68242.16140035859,1.0000394373795778
-68205.58023638092,0.9999603160353346
-68168.99907240324,1.0000399490481362
-68132.41790842556,0.9999597989623898
-68095.83674444788,1.0000404720543616
-68059.2555804702,0.9999592704572323
-68022.67441649252,1.000041006607962
-67986.09325251484,0.9999587303158083
-67949.51208853717,1.0000415529081446
-67912.93092455949,0.9999581783459436
-67876.34976058181,1.000042111140872
-67839.76859660413,0.9999576143703064
-67803.18743262645,1.000042681475671
-67766.60626864877,0.9999570382298385
-67730.02510467109,1.0000432640619574
-67693.44394069343,0.9999564497877171
-67656.86277671574,1.0000438590247802
-67620.28161273806,0.9999558489339342
-67583.70044876038,1.0000444664599142
-67547.1192847827,0.9999552355905704
-67510.53812080502,1.0000450864281976
-67473.95695682734,0.9999546097178924
-67437.37579284968,1.000045718948998
-67400.794628872,0.999953971321374
-67364.21346489432,1.0000463639926835
-67327.63230091664,0.9999533204597892
-67291.05113693896,1.0000470214719475
-67254.46997296128,0.9999526572545359
-67217.8888089836,1.0000476912318064
-67181.30764500593,0.9999519819003867
-67144.72648102825,1.0000483730380856
-67108.14531705057,0.9999512946778638
-67071.56415307289,1.000049066564143
-67034.98298909521,0.9999505959675014
-66998.40182511753,1.0000497713755792
-66961.82066113985,0.9999498862662782
-66925.23949716218,1.0000504869126243
-66888.6583331845,0.9999491662065473
-66852.07716920682,1.000051212469829
-66815.49600522914,0.9999484365778527
-66778.91484125146,1.0000519471726803
-66742.33367727378,0.9999476983520682
-66705.75251329612,1.0000526899506288
-66669.17134931844,0.9999469527123801
-66632.59018534076,1.0000534395060077
-66596.00902136308,0.9999462010867001
-66559.4278573854,1.0000541942781849
-66522.84669340772,0.9999454451861887
-66486.26552943003,1.0000549524022275
-66449.68436545235,0.9999446870496996
-66413.10320147469,1.000055711661221
-66376.52203749701,0.9999439290950316
-66339.94087351933,1.0000564694312597
-66303.35970954165,0.9999431741780758
-66266.77854556397,1.0000572226179696
-66230.19738158629,0.9999424256610662
-66193.61621760862,1.000057967583251
-66157.03505363094,0.9999416874913423
-66120.45388965326,1.0000587000607317
-66083.87272567558,0.9999409642922652
-66047.2915616979,1.000059415058171
-66010.71039772022,0.9999402614681656
-65974.12923374254,1.0000601067447992
-65937.54806976486,0.9999395853254717
-65900.9669057872,1.0000607683212794
-65864.38574180951,0.9999389432125395
-65827.80457783183,1.0000613918696157
-65791.22341385415,0.9999383436810135
-65754.64224987647,1.0000619681799452
-65718.0610858988,0.9999377966720286
-65681.47992192113,1.0000624865506944
-65644.89875794345,0.9999373137310069
-65608.31759396577,1.0000629345581034
-65571.73642998809,0.9999369082553136
-65535.155266010406,1.0000632977905266
-65498.574102032726,0.9999365957797105
-65461.99293805505,1.0000635595422869
-65425.41177407737,0.9999363943051155
-65388.8306100997,1.0000637004612225
-65352.24944612202,0.9999363246769619
-65315.66828214434,1.0000636981432185
-65279.08711816666,0.9999364110202306
-65242.50595418898,1.0000635266662778
-65205.924790211306,0.9999366812390696
-65169.343626233625,1.000063156055752
-65132.76246225595,0.9999371675898185
-65096.18129827827,1.0000625516714567
-65059.60013430059,0.999937907337208
-65023.01897032291,1.000061673506466
-64986.43780634523,0.9999389435043974
-64949.85664236756,1.0000604753864395
-64913.27547838988,0.9999403257284678
-64876.694314412205,1.0000589040574792
-64840.113150434525,0.9999421112337705
-64803.531986456845,1.0000568981497566
-64766.950822479164,0.9999443659361982
-64730.36965850149,1.0000543870036276
-64693.78849452381,0.9999471656918408
-64657.20733054613,1.0000512893447244
-64620.62616656846,0.9999505977035098
-64584.04500259078,1.0000475117947498
-64547.4638386131,0.9999547620980322
-64510.88267463542,1.0000429472056456
-64474.301510657744,0.9999597736859202
-64437.720346680064,1.0000374728065742
-64401.13918270238,0.9999657639126511
-64364.55801872471,1.0000309481561926
-64327.97685474703,0.9999728830070228
-64291.39569076935,1.0000232128972895
-64254.81452679167,0.9999813023265359
-64218.233362814,1.0000140843174303
-64181.65219883632,0.9999912168919308
-64145.071034858636,1.0000033547285188
-64108.48987088096,1.0000028480922627
-64071.90870690328,0.9999907886904886
-64035.3275429256,1.000016446527686
-63998.74637894792,0.999976120120765
-63962.16521497025,1.0000322949384317
-63925.58405099257,0.9999590493522132
-63889.00288701489,1.0000507111446382
-63852.421723037216,0.9999392402291771
-63815.840559059536,1.0000720508915835
-63779.259395081855,0.9999163173647196
-63742.678231104175,1.0000967104576364
-63706.0970671265,0.9998898637234205
-63669.51590314882,1.0001251288367632
-63632.93473917114,0.9998594187439702
-63596.35357519347,1.0001577892529363
-63559.77241121579,0.9998244772751187
-63523.19124723811,1.0001952196994675
-63486.61008326043,0.9997844896677678
-63450.028919282755,1.000237992122045
-63413.447755305075,0.9997388634453024
-63376.866591327394,1.000286719780168
-63340.28542734972,0.9996869670626751
-63303.70426337204,1.0003420522290831
-63267.12309939436,0.9996281363608497
-63230.54193541668,1.000404667265616
-63193.96077143901,0.9995616844235304
-63157.37960746133,1.0004752590803836
-63120.798443483654,0.9994869156428048
-63084.217279505974,1.000554521762224
-63047.636115528294,0.9994031448918351
-63011.05495155061,1.0006431272166891
-62974.47378757293,0.9993097227757328
-62937.89262359526,1.000741696501769
-62901.31145961758,0.9992060679722853
-62864.73029563991,1.0008507635659105
-62828.14913166223,0.9990917076644557
-62791.56796768455,1.0009707304164228
-62754.986803706866,0.998966326984004
-62718.405639729186,1.0011018128747968
-62681.82447575151,0.9988298282038212
-62645.24331177383,1.0012439763182912
-62608.66214779616,0.9986824001042071
-62572.08098381848,1.0013968611971436
-62535.4998198408,0.998524597461703
-62498.91865586312,1.0015596986888589
-62462.33749188544,0.9983574299324343
-62425.756327907766,1.0017312176405215
-62389.175163930086,0.9981824586915224
-62352.59399995241,1.0019095449883664
-62316.01283597473,0.9980018980180532
-62279.43167199705,1.0020921031538204
-62242.85050801937,0.997818717565381
-62206.2693440417,1.0022755095039555
-62169.68818006402,0.9976367393331043
-62133.10701608634,1.0024554848146248
-62096.525852108665,0.9974607213931442
-62059.944688130985,1.0026267797343067
-62023.363524153305,0.9972964182917898
-61986.782360175624,1.0027831304175294
-61950.20119619795,0.9971506058786421
-61913.62003222027,1.0029172566212672
-61877.03886824259,0.9970310562930974
-61840.45770426492,1.0030209174092375
-61803.87654028724,0.9969464472339735
-61767.29537630956,1.0030850408831424
-61730.71421233188,0.9969061887928894
-61694.133048354204,1.003099944672558
-61657.551884376524,0.99692015146822
-61620.970720398844,1.0030556628109721
-61584.38955642117,0.9969982809783507
-61547.80839244349,1.0029423915985172
-61511.22722846581,0.9971500896777687
-61474.64606448813,1.0027510615860877
-61438.06490051046,0.9973840212465275
-61401.48373653278,1.002474034446267
-61364.9025725551,0.9977066952809237
-61328.32140857742,1.0021059118972857
-61291.74024459974,0.9981220516771883
-61255.15908062206,1.0016444289404511
-61218.57791664438,0.998630431174061
-61181.99675266671,1.0010913857641446
-61145.41558868903,0.9992276475547839
-61108.83442471135,1.0004535525872846
-61072.253260733676,0.9999041276612555
-61035.672096755996,0.9997434609501733
-60999.090932778316,1.0006442156841042
-60962.509768800635,0.9989799757585716
-60925.92860482296,1.0014257555161208
-60889.34744084528,0.9981885277883329
-60852.76627686761,1.002220075876962
-60816.18511288993,0.9974008801169486
-60779.60394891225,1.0029925034002822
-60743.02278493457,0.9966543082982728
-60706.44162095689,1.0037035145961755
-60669.860456979215,0.9959900973184349
-60633.279293001535,1.0043106044888848
-60596.69812902386,0.9954513021400792
-60560.11696504618,1.004770894724475
-60523.5358010685,0.9950797851580548
-60486.95463709082,1.0050444259682318
-60450.37347311314,0.9949126328366075
-60413.79230913547,1.0050979804562798
-60377.21114515779,0.9949781612467355
-60340.629981180115,1.0049091667497558
-60304.048817202434,0.9952918376557616
-60267.467653224754,1.004470381134788
-60230.886489247074,0.9958525590354638
-60194.30532526939,1.0037921550382571
-60157.72416129172,0.996639819547354
-60121.14299731404,1.002905326302406
-60084.56183333637,0.9976123449331281
-60047.98066935869,1.0018614581691385
-60011.39950538101,0.9987087478833389
-59974.81834140333,1.0007309972168128
-59938.23717742565,0.9998506427113452
-59901.65601344797,0.9995988294438691
-59865.07484947029,1.0009484352625646
-59828.49368549262,0.9985571710131337
-59791.91252151494,1.00190967363156
-59755.33135753726,0.9976961091280516
-59718.75019355958,1.0026494251006381
-59682.169029581906,0.9970925593192395
-59645.587865604226,1.0031016770117498
-59609.006701626546,0.9967988729221355
-59572.42553764887,1.0032303119255017
-59535.84437367119,0.9968327329210113
-59499.26320969351,1.0030378705170042
-59462.68204571583,0.9971702196610704
-59426.10088173816,1.0025701916613032
-59389.51971776048,0.9977439075215753
-59352.9385537828,1.0019152058361322
-59316.357389805125,0.9984474825533144
-59279.776225827445,1.0011947250025748
-59243.195061849765,0.999147603735734
-59206.613897872085,1.000549034212752
-59170.03273389441,0.9997025895793968
-59133.45156991673,1.0001153817494535
-59096.87040593905,0.9999861101090212
-59060.28924196138,1.0000029232554841
-59023.7080779837,0.999912613781369
-58987.12691400602,1.0002680424514505
-58950.54575002834,0.9994600187285423
-58913.964586050664,1.0008949168661971
-58877.383422072984,0.9986845949492301
-58840.802258095304,1.0017863741761126
-58804.22109411763,0.9977232860647456
-58767.63993013995,1.0027692085696986
-58731.05876616227,0.9967801836559808
-58694.47760218459,1.0036160709212645
-58657.89643820692,0.9960964851103412
-58621.31527422924,1.0040829354271323
-58584.73411025156,0.995906762924513
-58548.15294627388,1.0039574115612553
-58511.5717822962,0.996388158824624
-58474.99061831852,1.0031095507512984
-58438.40945434084,0.9976123295349193
-58401.82829036317,1.001534239969783
-58365.24712638549,0.9995116247600841
-58328.66596240782,0.9993737481050926
-58292.084798430136,1.00187019031351
-58255.503634452456,0.996911216665617
-58218.922470474776,1.0043469745898845
-58182.341306497096,0.9945310438017722
-58145.76014251942,1.0065311620398663
-58109.17897854174,0.9926496015626824
-58072.59781456407,1.0080223940262705
-58036.01665058639,0.9916280944079106
-57999.43548660871,1.0085201072958632
-57962.85432263103,0.9916864614407898
-57926.27315865335,1.0079007713069712
-57889.691994675675,0.9928406466918342
-57853.110830697995,1.0062610144555213
-57816.52966672032,0.9948833489015493
-57779.94850274264,1.0039100458423942
-57743.36733876496,0.9974197649571213
-57706.78617478728,1.0013062915341586
-57670.2050108096,0.9999559489428322
-57633.62384683193,0.9989486515644652
-57597.04268285425,1.0020213482347877
-57560.461518876575,0.9972482266399423
-57523.880354898894,1.0032935535585001
-57487.299190921214,0.9964166700434317
-57450.718026943534,1.0036874118138566
-57414.136862965854,0.9964078166575859
-57377.55569898818,1.003376181705901
-57340.9745350105,0.9969374888309493
-57304.39337103283,1.0027300569973059
-57267.81220705515,0.9975837278458973
-57231.23104307747,1.0021835920876232
-57194.64987909979,0.9979418699156977
-57158.06871512211,1.0020706857705168
-57121.48755114443,0.9977850100808408
-57084.90638716675,1.0024838641476623
-57048.32522318908,0.9971703990659939
-57011.7440592114,1.0032147127537947
-56975.16289523372,0.9964431572276221
-56938.58173125604,1.0038104028216313
-56902.00056727836,0.9961207023097733
-56865.419403300686,1.0037412155587484
-56828.83823932301,0.9966862298654332
-56792.25707534533,1.0026281181734897
-56755.67591136765,0.9983617957969616
-56719.09474738997,1.0004455738724982
-56682.51358341229,1.000952714314102
-56645.93241943461,0.9976098406354152
-56609.35125545694,1.003841470672082
-56572.770091479266,0.9948954383871135
-56536.188927501586,1.0061595352661317
-56499.607763523905,0.9931860614279994
-56463.026599546225,1.0070936050656085
-56426.445435568545,0.9931392760439173
-56389.86427159087,1.0062165017345313
-56353.28310761319,0.9948957967788179
-56316.70194363552,1.0037036004897897
-56280.12077965784,0.9979659083437848
-56243.53961568016,1.0003243361223504
-56206.95845170248,1.001366899990448
-56170.3772877248,0.9971830517119628
-56133.796123747125,1.0039821907216284
-56097.214959769444,0.995294572062883
-56060.63379579177,1.0050063719787912
-56024.05263181409,0.9951683919739864
-55987.47146783641,1.0042822149361716
-55950.89030385873,0.9965934131645006
-55914.30913988105,1.002363471197166
-55877.72797590338,0.9987411615158885
-55841.1468119257,1.0002519822092302
-55804.565647948024,1.000561394176877
-55767.984483970344,0.9989146821773317
-55731.40331999266,1.001293419561658
-55694.82215601498,0.9988097061107656
-55658.2409920373,1.000838481507403
-55621.65982805963,0.9996689857775284
-55585.07866408195,0.9997873394848897
-55548.49750010428,1.0006705616285005
-55511.9163361266,0.9990657562892347
-55475.335172148916,1.0009305436229927
-55438.754008171236,0.9993721555403215
-55402.172844193556,1.0000548613448226
-55365.59168021588,1.000720285489294
-55329.0105162382,0.9984280243780222
-55292.42935226053,1.002371758618462
-55255.84818828285,0.9970377358655987
-55219.26702430517,1.003239378542903
-55182.68586032749,0.9968954275761652
-55146.10469634981,1.0025598732942607
-55109.523532372135,0.9983734235459091
-55072.942368394455,1.00043870706155
-55036.36120441678,1.000874240957673
-54999.7800404391,0.9978993016969439
-54963.19887646142,1.0030883712744165
-54926.61771248374,0.9963418751201338
-54890.03654850606,1.0037463761553669
-54853.45538452839,0.9966930243894521
-54816.87422055071,1.0024309197633006
-54780.293056573035,0.9987712606713951
-54743.711892595355,0.9999156871841166
-54707.130728617674,1.0013184403926643
-54670.549564639994,0.9977481125312495
-54633.968400662314,1.002752069211693
-54597.38723668464,0.9972749076890952
-54560.80607270697,1.0022026519485236
-54524.22490872929,0.9987222230589927
-54487.64374475161,1.0001454917550179
-54451.06258077393,1.0009807084952536
-54414.48141679625,0.9981379559762943
-54377.90025281857,1.0023225576727948
-54341.31908884089,0.9977569172368829
-54304.73792486322,1.0016295868862772
-54268.15676088554,0.9994271857097897
-54231.57559690786,0.9992833186807863
-54194.99443293018,1.00199807904994
-54158.4132689525,0.9970146977018507
-54121.83210497482,1.0034705133964097
-54085.250940997146,0.9967088484558155
-54048.66977701947,1.002453893714976
-54012.08861304179,0.9989570255571529
-53975.50744906411,0.9993201282555615
-53938.92628508643,1.0024410177065113
-53902.34512110875,0.9961285613786727
-53865.76395713108,1.0047226353465255
-53829.1827931534,0.9952395273277561
-53792.601629175726,1.0039834385096336
-53756.020465198046,0.9975493957332242
-53719.439301220365,1.0004643147174384
-53682.858137242685,1.0016793636929875
-53646.276973265005,0.9964577616742412
-53609.69580928733,1.004835423843904
-53573.11464530965,0.9947345391451567
-53536.53348133198,1.0048048974244317
-53499.9523173543,0.9965120459189342
-53463.37115337662,1.0016142014258969
-53426.78998939894,1.0005152199449217
-53390.20882542126,0.997543401234299
-53353.627661443585,1.00390519048062
-53317.046497465904,0.9954320390430326
-53280.46533348823,1.004397683793871
-53243.88416951055,0.9965713401715648
-53207.30300553287,1.0019239993365614
-53170.72184155519,0.9998327266661651
-53134.14067757751,0.9985398149358155
-53097.55951359984,1.0026864543592038
-53060.97834962216,0.9967152744793685
-53024.397185644484,1.003219390145758
-52987.816021666804,0.9974523850736688
-52951.23485768912,1.0014812801392323
-52914.65369371144,0.999743018247212
-52878.07252973376,0.9991464727706472
-52841.49136575609,1.0016592337726875
-52804.91020177841,0.9979662298467432
-52768.32903780074,1.001974590493003
-52731.74787382306,0.9984490686373887
-52695.166709845376,1.0009073956681118
-52658.585545867696,0.9998056154067883
-52622.004381890016,0.9995565301122291
-52585.42321791234,1.0009147356887107
-52548.84205393466,0.99882894628701
-52512.26088995699,1.0012170028905134
-52475.67972597931,0.9989206568852967
-52439.09856200163,1.0008017972230032
-52402.51739802395,0.9995786637266674
-52365.93623404627,0.9999767507729023
-52329.355070068596,1.000495198627454
-52292.773906090915,0.9990610531071602
-52256.19274211324,1.0012855540206647
-52219.61157813556,0.9985542761895819
-52183.03041415788,1.0013429445278592
-52146.4492501802,0.9990730040696185
-52109.86808620252,1.0002231855609633
-52073.28692222485,1.0006708268181725
-52036.705758247175,0.9984364511513952
-52000.124594269495,1.002232847814647
-51963.543430291815,0.9975514821275921
-51926.962266314134,1.0020818117894383
-51890.381102336454,0.9988823615447326
-51853.799938358774,0.9997359803192654
-51817.2187743811,1.001768011217182
-51780.63761040343,0.9970172328835899
-51744.05644642575,1.0035616099293159
-51707.47528244807,0.9967521530739499
-51670.89411847039,1.0020576985697665
-51634.31295449271,0.9997958445453906
-51597.731790515034,0.9981700115622735
-51561.150626537354,1.0035289455761298
-51524.56946255968,0.9956375222240861
-51487.988298582,1.0040794013122842
-51451.40713460432,0.9973405792915659
-51414.82597062664,1.00048584550346
-51378.24480664896,1.0018979327743924
-51341.66364267129,0.9962168299757774
-51305.08247869361,1.0046620850936518
-51268.50131471593,0.9957736674209655
-51231.92015073825,1.0026315165903554
-51195.33898676057,0.999700050956899
-51158.75782278289,0.9979577715515446
-51122.17665880521,1.0037423100711862
-51085.59549482754,0.9957267570876633
-51049.01433084986,1.003545649065072
-51012.433166872186,0.9982028048329499
-50975.852002894506,0.9996429433521373
-50939.270838916826,1.0022498273654918
-50902.689674939145,0.9967283098227211
-50866.108510961465,1.0031740043174913
-50829.52734698379,0.9979477990837288
-50792.94618300611,1.0003840777528574
-50756.36501902844,1.0012224831583383
-50719.78385505076,0.9978124773281464
-50683.20269107308,1.0022238135905028
-50646.6215270954,0.9986134828622424
-50610.04036311772,1.0000816529117869
-50573.459199140045,1.0011343895916447
-50536.878035162365,0.998252333027138
-50500.29687118469,1.0015181162295814
-50463.71570720701,0.9994484900658778
-50427.13454322933,0.9992798915882255
-50390.55337925165,1.0017381833054462
-50353.97221527397,0.9979753779167364
-50317.3910512963,1.0014123363754759
-50280.80988731862,0.9999035432775759
-50244.228723340944,0.9986000398383378
-50207.647559363264,1.0024690432110208
-50171.066395385584,0.9973747231515637
-50134.4852314079,1.0017592875057644
-50097.90406743022,0.9998544501406545
-50061.32290345255,0.9984011096276573
-50024.74173947487,1.0028157125973802
-49988.1605754972,0.9969935418500595
-49951.57941151952,1.0021027147609463
-49914.99824754184,0.9995694788547117
-49878.417083564156,0.9986476944546807
-49841.835919586476,1.0025893266808192
-49805.2547556088,0.9971752777125943
-49768.67359163113,1.0020437704421234
-49732.09242765345,0.9993962978843672
-49695.51126367577,0.9991227624306064
-49658.93009969809,1.001840532932561
-49622.34893572041,0.9980237325475521
-49585.76777174273,1.0013722797261473
-49549.186607765056,0.9995906013498674
-49512.60544378738,0.9995812492240799
-49476.0242798097,1.000770128397135
-49439.44311583202,0.9994012529503968
-49402.86195185434,1.000160974259567
-49366.28078787666,1.00015256550045
-49329.69962389898,0.999948322851611
-49293.11845992131,0.9995330432182397
-49256.537295943635,1.0010935543815886
-49219.956131965955,0.998642844918614
-49183.374967988275,1.000903218258477
-49146.793804010595,1.000278050600718
-49110.212640032914,0.9982495951518817
-49073.63147605524,1.0028178814323028
-49037.05031207756,0.9971881078378295
-49000.46914809989,1.001509135918811
-48963.88798412221,1.000742483838513
-48927.30682014453,0.9969783623360884
-48890.72565616685,1.0043049587739075
-48854.14449218917,0.9961612537456727
-48817.563328211494,1.0016680883080513
-48780.982164233814,1.0014418600087798
-48744.40100025614,0.9958640506181963
-48707.81983627846,1.0052296653806978
-48671.23867230078,0.9959072482104315
-48634.6575083231,1.001175130260178
-48598.07634434542,1.0023437163954092
-48561.49518036775,0.9951357398805383
-48524.91401639007,1.0053066672266746
-48488.33285241239,0.9965815124016663
-48451.75168843471,1.0001158285319238
-48415.17052445703,1.003141856403978
-48378.58936047935,0.9951577975406453
-48342.00819650167,1.0043266827733557
-48305.427032524,0.9980890820293081
-48268.84586854632,0.9988707193999516
-48232.264704568646,1.0033637686966403
-48195.683540590966,0.9962168481083106
-48159.102376613286,1.0024012398231645
-48122.521212635605,0.99991687182609
-48085.940048657925,0.9981324775186546
-48049.35888468025,1.002503562425868
-48012.77772070257,0.9983370444455386
-47976.1965567249,1.0000542520052111
-47939.61539274722,1.0012442432898863
-47903.03422876954,0.9985808716298082
-47866.45306479186,1.0004368265728873
-47829.87190081418,1.000961952356762
-47793.290736836505,0.9982804124580551
-47756.709572858825,1.001168219676933
-47720.12840888115,1.0005136629496338
-47683.54724490347,0.9976852488307197
-47646.96608092579,1.0030060043706281
-47610.38491694811,0.9981245147148329
-47573.80375297043,0.999319276070652
-47537.22258899276,1.0033419560177588
-47500.64142501508,0.9955278347561022
-47464.060261037404,1.0032043995426443
-47427.479097059724,1.000077635933545
-47390.897933082044,0.9963263133963651
-47354.31676910436,1.005616087984524
-47317.73560512668,0.9953970878834816
-47281.15444114901,1.0010291334893966
-47244.57327717134,1.0033463174012227
-47207.99211319366,0.9939276760755662
-47171.41094921598,1.00563413372543
-47134.8297852383,0.9979048715982445
-47098.248621260616,0.9974066866351785
-47061.667457282936,1.0059272385666336
-47025.08629330526,0.9940182069409934
-46988.50512932759,1.002809476597764
-46951.92396534991,1.0018500048726855
-46915.34280137223,0.9947090237359683
-46878.76163739455,1.0056769183338032
-46842.18047341687,0.9971531226027764
-46805.599309439196,0.9986222810834466
-46769.018145461516,1.0045361468976786
-46732.43698148384,0.995195869905776
-46695.85581750616,1.0022616856516255
-46659.27465352848,1.0013972063403254
-46622.6934895508,0.9961851814169185
-46586.11232557312,1.0036106309509272
-46549.53116159545,0.9989049735985658
-46512.94999761777,0.9981135408042157
-46476.368833640096,1.0033149059908297
-46439.787669662415,0.9977330865020212
-46403.206505684735,0.9995981686776932
-46366.625341707055,1.0027378998655803
-46330.044177729374,0.9970111087230826
-46293.4630137517,1.0009171774405385
-46256.88184977402,1.0020586127037203
